"seller_id","seller_state","seller_city","total_orders","total_revenue","avg_order_value"
"9535a841eecebed61a9fb1ac1cbb5597","SP","sao paulo","2","78490","39245.0000"
"de09d00cfc265b8804c7df34075a68fa","SP","sao paulo","3","78400","26133.3333"
"5f06030071324cc52bf0304014ac7234","SP","marilia","4","78396","19599.0000"
"6b9b80d53ba3676eafe60268a810b5a1","SP","belo horizonte","9","78370","8707.7778"
"d4f117125b59ce73c3302f88ee40c458","SP","sao paulo","17","78329","4607.5882"
"ef30892870c278497523264be1be2241","SP","araraquara","9","78320","8702.2222"
"52a52b9f656520e99716f5bc40f661c8","SP","sao carlos","7","78310","9788.7500"
"41c2bad7229b0c25e6becf179ebf63ff","RN","natal","20","78200","3400.0000"
"11742f81550ac064cc9a40f67151d9ad","SP","catanduva","2","78190","39095.0000"
"70bf57d811208f8923b41bbd499a67a4","SP","franco da rocha","7","78080","11154.2857"
"e560e4022d8f7aebf155db95946c5c0f","MG","belo horizonte","2","78000","39000.0000"
"cb6c9f5888a7a090c75beaf615925792","ES","vila velha","11","77989","7089.9091"
"6524b847b982cd56bb5d4b02b776ee42","SP","campinas","1","77980","38990.0000"
"4deebb3199eeafb282ae33229144f94b","SP","sao paulo","4","77970","15594.0000"
"5a413ade68e8f8d93071a7f52a64cb9e","SP","sao paulo","14","77890","5563.5714"
"68f86ba270525243e68ae74044f992b9","RJ","rio de janeiro","10","77750","7068.1818"
"d66c11a9572221d92fbb8c4897db5f9b","RJ","rio de janeiro","16","77656","4853.5000"
"74636e24f01da9268b0ed88dacd8513e","SP","sao paulo","4","77600","19400.0000"
"5c3460cd3e8a984382ae254e7dd20d9f","SP","sao jose do rio preto","9","77576","7757.6000"
"d9442042130b7fe579d1295f9f4a248f","SP","sao paulo","19","77216","3509.8182"
"e644cbadf7eeb30d0d29f335ce7d52ec","SP","sao paulo","7","76891","8543.4444"
"0ff83046c3fa22efee8ecf291888b191","RS","caxias do sul","10","76890","6990.0000"
"4a1917ef994878940e1fb03eeb787ad7","DF","brasilia","2","76800","25600.0000"
"562f8cfc51f265411f487d07e9c40e7f","MG","belo horizonte","13","76692","5899.3846"
"6f83d9e4da896daae20b9b6b2d3ff8d2","PR","pinhalao","11","76519","6956.2727"
"0b36063d5818f81ccb94b54adfaebbf5","SC","jaragua do sul","1","76500","5100.0000"
"5acd070dd3fe441bbb2ec1f1ede515ee","SP","jundiai","7","76417","9552.1250"
"2063dd1b9f568df1c16741ea7d3e6adb","PR","guarapuava","3","76310","25436.6667"
"81783131d2a97c8d44d406a4be81b5d9","SP","sorocaba","8","76184","8464.8889"
"39c763cca83e654764b7a4a650fb9b7c","GO","goiania","11","76100","6918.1818"
"a56e351445e5863fc8960640ba9190c7","SC","itajai","3","76092","19023.0000"
"ca77545ca4d2dfd1431bf61334e2fa3c","PR","maringa","6","76000","7600.0000"
"7c51de0ab286204ce75ff42bf7c10d92","SC","picarras","4","75900","18975.0000"
"c1ed9e3daf6154542826a6996af0fb8c","SC","itajai","8","75750","4734.3750"
"458c6fa920810ce2492da71bc26d9eec","SP","catanduva","2","75676","37838.0000"
"cf654707ed6a99f112c7ec3d6f314b8b","SP","sao paulo","3","75600","18900.0000"
"21c62b998a043ebe31161d38f84929fc","CE","fortaleza","4","75049","18762.2500"
"61c36f0fc4a47f9532e5512b66668e62","SP","guarulhos","1","75000","75000.0000"
"9dc79dd988ac42f4d56c340d7048420a","SP","sao paulo","4","74960","18740.0000"
"87d3c3aeb3ead335511b3ce315eb341e","SP","sao paulo","15","74935","4995.6667"
"fd435faa3c0422b60440ea3480d0e77c","PB","joao pessoa","1","74900","74900.0000"
"191d55f7edb8524d525ed01b20fe32e8","DF","brasilia","3","74700","24900.0000"
"c89cf7c468a48af70aada384e722f9e2","RJ","petropolis","14","74500","5321.4286"
"ba6ce6de456f6c11d08c17701ba5c26f","SP","sorocaba","6","74435","10633.5714"
"e8a85b5f3df47be0984c55fd4064dbb4","DF","brasilia","8","74300","5307.1429"
"6e864f5c4669eff3d98140a07cc50202","SP","sao paulo","13","74059","5696.8462"
"2ba91c7ad80ff88b23b7db823b43c233","SP","itu","6","74040","12340.0000"
"5bba18b40e8c973b0f32e748004775b0","SP","itajobi","1","73998","73998.0000"
"8a40ae794fa3f9892cee24bd5af0488b","PR","curitiba","6","73985","12330.8333"
"ba6b68b55fe8704377a7d43c8e5c0185","MG","belo horizonte","5","73977","14795.4000"
"6bb62a4912377c7bfe7cb17b406bc7e6","SP","jundiai","4","73952","12325.3333"
"8c91bfea4263b8fba54081460693e2a1","RS","horizontina","2","73900","36950.0000"
"e73bf2cea7fe4b0b4d287a7568ed1099","SC","chapeco","4","73770","14754.0000"
"56db5c0782e8f7ddc9343f9576ff6d16","SC","palhoca","2","73480","36740.0000"
"4200ddf1967c5e41e48db62bc6d4b5ac","SP","sao bernardo do campo","22","73480","1749.5238"
"33cbbec1e7e1044aaf11d152172c776f","RS","bento goncalves","15","73067","4566.6875"
"014d9a685fd57276679edd00e07089e5","PR","maringa","11","72988","6082.3333"
"7210cd29727d674c00741e5e387b3ccd","SP","sao paulo","9","72909","5608.3846"
"8b87cd0d43d49b9bdf40f56229364d59","SP","sao paulo","2","72900","36450.0000"
"da6a60cc8cc724fe51be021ff8be779c","RJ","sao pedro da aldeia","12","72879","5606.0769"
"aac51c486b672a9850d59f3e84b1cf88","SP","sao paulo","10","72828","5602.1538"
"d29ba1220fb8634fa3a107e54497b8a4","SP","sao carlos","9","72494","8054.8889"
"fe1bbc5feda5c8979a8a1b3b2512d5a6","MG","arinos","9","72472","7247.2000"
"6d22a1fcebb6dd08c9cd90b92a93e8d0","SC","joinville","12","72370","5566.9231"
"d9e7e7778b32987280a6f2cb9a39c57d","SP","sao paulo","11","72250","5557.6923"
"07d75e33f2750d97d467fb57e4dfdd8a","SP","sao paulo","2","72240","36120.0000"
"c8cc60ffd415254af5d9b9f34f32c369","SP","sorocaba","8","72220","8024.4444"
"b16d3dadc47d4eb18be3d88bad0775ce","RS","estancia velha","10","72210","6564.5455"
"94231344608e603693b0a8891143f65d","SP","porto alegre","3","72200","24066.6667"
"d79e8478eed9999493990b44955fb22e","RJ","rio de janeiro / rio de janeiro","5","72189","14437.8000"
"07de60b03d150fb3ea09eab5da5e4c8b","SP","ibitinga","9","71910","7990.0000"
"75a4764c108403a7a0575140cb22287c","RS","caxias do sul","5","71690","7965.5556"
"ac6417315ae5da8f9a38ee11de6f7780","SP","aruja","7","71640","10234.2857"
"808d4348b916efa08e766ebad39f61eb","SP","sao paulo","20","71295","3564.7500"
"d558ebe531605a1285ab2b1bc3256dfb","MG","divinopolis","3","70900","23633.3333"
"024b564ae893ce8e9bfa02c10a401ece","SP","sao paulo","2","70640","8830.0000"
"18e694e0e48ed6f7aa3f24aade5fd697","SP","varzea paulista","31","70154","2063.3529"
"39d61be7a92eb77b7da367bd4845bc0e","SP","sao paulo","7","70059","5004.2143"
"3ef37b7ca6dd2b80bd8af81a62504996","SP","sao paulo","2","70000","35000.0000"
"ac51cac5e20d69ff485a54746488ef48","SP","ribeirao preto","3","70000","23333.3333"
"328acb143b4a73aad6bee8e734f5d20d","PR","foz do iguacu","2","69998","34999.0000"
"1b4b28463457a256e9a784ebe2a8f630","SP","piracicaba","1","69942","69942.0000"
"59cea8e446d3834393058e7e0666b6fb","PR","maringa","10","69660","6966.0000"
"0d83f8e03188682112cc0d93523705cc","RS","porto alegre","4","69626","8703.2500"
"fac35d150712afb921ec59ac5f39bb11","MG","bonfinopolis de minas","5","69600","11600.0000"
"05a940b4ecae36cadfd8e93bd9c43257","GO","goiania","9","69510","7723.3333"
"052577151711aec5c744fe12e66db3e1","SC","rodeio","1","68700","68700.0000"
"2dd1fb6f0e42a2243b8a01e40cd41216","PR","curitiba","3","68689","17172.2500"
"b4b447d715f9ab302a188fb43d3e96b3","SP","sao paulo","5","68593","13718.6000"
"b2c97074649f92197d9387d9033dda5f","SP","botucatu","10","68471","6224.6364"
"4e6015589b781adaa5ce7f1892d06bb1","SP","guaruja","3","68400","22800.0000"
"2fb25ab44bdbeae6a4d816e0d0c9d500","RJ","volta redonda","5","68308","13661.6000"
"d9cd369bffa979d1634f8e1318bf2f1b","SP","bady bassitt","3","67800","22600.0000"
"9aa388272ee334b6ae07bc73706e254a","MG","muriae","6","67800","9685.7143"
"89a51f50b8095ea78d5768f34c13a76f","DF","brasilia","10","67716","6156.0000"
"a513150f33f99a06569e9cd5c4bb889b","SP","sao paulo","2","67700","33850.0000"
"3d5d0dc7073a299e31fa718ce1bc00b6","RJ","rio de janeiro","21","67480","3067.2727"
"6861de0f40cacb0602e473c51639f980","PR","curitiba","5","67400","8425.0000"
"c6218512d16fcac0af02fe92691cf274","MG","contagem","8","67400","8425.0000"
"5962468f885ea01a1b6a97a218797b0a","PR","curitiba","6","67400","11233.3333"
"e21a1e8be4715b0fcfd5385643bc49c4","SC","jaguaruna","20","67370","2929.1304"
"7354220fb240bde543b3c40c060d41e7","DF","brasilia","7","67200","9600.0000"
"e4ebd3f87bf70440014f07ddda7fbe03","SP","presidente epitacio","7","67150","9592.8571"
"6e1862e15f33d9994bc25922a85e1efc","SP","rio claro","7","66849","5570.7500"
"0a85ebe4e328db81ac9109781205e2f7","SP","jundiai","12","66790","5565.8333"
"6824a69c9ea0313eba299dd4a2dba09a","MG","formiga","6","66690","9527.1429"
"5f7300535881cef3b625fd683cf7d145","RS","canoas","10","66598","6054.3636"
"55c26bcb609f480eb7868594245febb5","SP","tabatinga","6","66440","11073.3333"
"bdae679a9b282249bc23b9b69dae9a99","DF","brasilia","6","66315","5526.2500"
"8d46553a36e68f95350a200c12f8f2e2","SP","campinas","9","66000","6000.0000"
"49383af7ab774e4e8f3000f49c83dc4b","SP","taubate","8","66000","5500.0000"
"c7fdb77fdbff3c41981bc52f787e959e","SP","santo andre","9","65848","5986.1818"
"1961c3e1272bfeceb05d0b78b5bbfdaf","SP","guarulhos","2","65700","21900.0000"
"b0398568231ba5e6734af1881671a317","ES","colatina","4","65677","16419.2500"
"c447f8dd3ed213f291d65ef074a268eb","SP","assis","7","65500","8187.5000"
"80f2cf9abf6b5a0e5c612b5eea6646e6","SP","sao jose do rio preto","6","65408","10901.3333"
"cd3d09fbe6e3e9ff0c0ac0c300e93ae7","SP","nova odessa","12","65104","5425.3333"
"5d043cd5512d4bd2f88e5ccdd5736c38","SP","sao paulo","1","65000","65000.0000"
"43402bdf22aa2310e8f99e2f94f78628","SP","ribeirao pires","4","64995","12999.0000"
"c522be04e020c1e7b79f3acff36513d5","SP","santana de parnaiba","6","64994","10832.3333"
"f435898e493ba0356019a0b1cb8b55b1","PR","curitiba","10","64976","5414.6667"
"236585a4ddb5fea9fa40233e2249ed91","RS","caxias do sul","11","64953","5904.8182"
"54aa8463e87776b5612f4bdc4bd5d4de","MG","belo horizonte","7","64930","9275.7143"
"9cad4b68bb993ee401a3c5aaa2bc26dd","SP","birigui","5","64930","9275.7143"
"95b293867b5862941c9cd74f756a3c68","SP","sao paulo","9","64810","7201.1111"
"b26741d31a563d769b4af0465ab20c56","SC","florianopolis","2","64800","32400.0000"
"72c38a04bd6a1c3dbc5298425a0db86d","PR","cascavel","4","64730","12946.0000"
"2aa3443d7bf9d9bb11133f420d75e083","RJ","rio de janeiro","10","64700","6470.0000"
"13f57c12a00ed4610db646b913a7f5c6","SP","santos","7","64520","4963.0769"
"8d899e15a5925f097cca50faa49b15e3","SP","sao roque","4","64500","6450.0000"
"ad273c9eb54ecb4532de4bf75bae9e4e","PR","curitiba","10","64500","5863.6364"
"f3295428338a40977a03f555246a70f4","ES","vitoria","7","64498","9214.0000"
"bd1d49a326abfa9b1036772e40445430","SP","bauru","12","63770","4905.3846"
"7a91bf945c6fae0779f1c61ce97fe45c","RJ","mesquita","4","63460","15865.0000"
"7b98de631987e26dd6d803490c43a13c","PR","loanda","8","63420","7927.5000"
"1430239a858e7682bbc43b20758af153","SP","sao paulo","17","63399","2881.7727"
"be8e909810184b9b19e886129149d8e5","SP","piracicaba","15","62985","4199.0000"
"685b870da5b52a710782c9c0fefbeb5b","SP","sao bernardo do campo","2","62700","31350.0000"
"8759e7aedd644f487315e5860962f162","SP","santo andre","3","62700","20900.0000"
"0570350b23eda5444f8d1d9544932058","SP","sao paulo","6","62690","5699.0909"
"2f09f7d37a97956d11cc1a7cadd5262b","SP","ribeirao preto","7","62500","7812.5000"
"6cf476a4ca74498db55cbccdaa9dcfb6","SP","sao paulo","5","62494","10415.6667"
"a2deecd5398f5df4987110c80a1972a3","SP","sao paulo","13","62381","4798.5385"
"d8cf3b6a2151949f930d0252b180ec42","PR","mandaguacu","6","62370","3282.6316"
"ab3e0c171fe84a7ba7de130f19cfb485","PR","colorado","6","62345","8906.4286"
"bfd938b22bc99bce1ae60dc602889f52","RJ","rio de janeiro","4","62340","10390.0000"
"3969863bb8af7f72580b3b1ffd3a17b3","SP","sao paulo","12","62315","4793.4615"
"26bad72add1f86e08a776ce4ffdaf1ca","SP","pedregulho","7","62200","8885.7143"
"b5bb2b985208834bd5bd86c7a402bbad","RS","venancio aires","2","62106","31053.0000"
"6b15924333bd1a741595fe981ea04822","SP","sao caetano do sul","21","61432","2925.3333"
"1d29dfba02015238dfbe2449a5eaa361","MG","vicosa","12","61280","5106.6667"
"b44dbfbf62e52125f3c15d230569ea91","SP","sao paulo","4","60937","7617.1250"
"3d3ccf2b2f8134b10dce9dd446f0e075","SP","ibitinga","3","60860","20286.6667"
"c6a7539d424a8402232c2228d7a03c5e","SP","sao paulo","10","60750","4050.0000"
"525e75a6fb1454a2325ab1734bcec221","SP","barueri","9","60717","6071.7000"
"2059c39f76271d4ca3f15b5ffaccc8b8","PR","curitiba","12","60490","5040.8333"
"aae5e7b457a3c72ee230a47d98fceda5","PR","sao jose dos pinhas","5","60480","8640.0000"
"eddd1991bd6d9309995a480c39b95137","PR","ponta grossa","2","60100","30050.0000"
"5a6a02f419701fc8c605af71d4fc57a4","SP","americana","10","60050","5459.0909"
"1588ac4010787100dddef64568f0ae35","PR","maringa","3","59997","19999.0000"
"8e29d051f810eb22959ede205b462b9f","SP","mirassol","2","59980","29990.0000"
"68ca56ce86830f3d31b1b7ec6a54da3e","PR","guaratuba","5","59969","11993.8000"
"3be5841cdcc46de4ed3f9116f104b2c5","SP","barueri","4","59960","14990.0000"
"53336f97ddbe53e2a617d07b17447b95","SP","sao paulo","1","59950","59950.0000"
"262237171f48e85819065498cac80d7b","SC","brusque","4","59900","5990.0000"
"d0d70d21e2234dd7cd3cf63fe414148a","PB","sao bento","8","59840","6648.8889"
"38e6dada03429a47197d5d584d793b41","SP","sao paulo","7","59614","4967.8333"
"11938fcc75f6902fea1d0a6f72b54a57","SC","sao miguel d'oeste","2","59498","29749.0000"
"8c0de775f52fe41590b376a3b7c50f68","SP","sumare","8","59480","7435.0000"
"3d68c634a99a1ba46dbca3967a69c623","SC","nova trento","2","59400","29700.0000"
"6e0908ef4d4efadbc3cc2b74ea477cb0","RJ","rio de janeiro","8","58945","5358.6364"
"8a87611c08849ffeeccab52aa798b6c7","PR","curitiba","6","58790","9798.3333"
"768a86e36ad6aae3d03ee3c6433d61df","SP","sao paulo","17","58746","3455.6471"
"6e4a902d1054e4e17aa6eab87fac1c75","SP","sorocaba","7","58657","7332.1250"
"b274baf5bbd142410eb2958cf685d684","RS","montenegro","7","58590","8370.0000"
"bf961104a38e01b9062ee026bb657dee","SP","ribeirao preto","4","58556","14639.0000"
"851773c885feb5e2da3b4f82bc2b17ce","SP","lencois paulista","10","58530","5853.0000"
"70b52a4cfc823994561b00bad161b4ed","SP","sao paulo","8","58500","5850.0000"
"71271995e85f5b8530be99ed54a91b89","RS","porto alegre","6","58200","9700.0000"
"83353a83fd769dfafa4f21a72b15e3e5","SP","sao paulo","5","57950","11590.0000"
"be3b4b0f050a6aa1b2d901c4b77e979f","PR","imbituva","3","57820","7227.5000"
"f524ad65d7e0f1daab730ef2d2e86196","RS","soledade","1","57800","28900.0000"
"01c97ebb5cdac52891c0ed1c37ba0012","SP","catanduva","9","57750","4812.5000"
"5ef131ac72773e5b3f6c0d63cf424657","SP","ribeirao preto","10","57579","5234.4545"
"ed8cb7b190ceb6067227478e48cf8dde","SP","santos","15","57350","3373.5294"
"26af45f5dfd967225a832838aa4e24a3","PR","curitiba","10","57310","5210.0000"
"4e326052e5dbba8adcd512f3450a307e","SP","sao paulo","3","57000","9500.0000"
"9599519be538b98748162a2b48248960","SP","sao paulo","1","57000","19000.0000"
"a35ef466c6fd6d052f5d241240d3c5e2","RS","novo hamburgo","3","56990","18996.6667"
"3f9be91358837bff69df67edfa3e42e8","PR","londrina","7","56970","8138.5714"
"a254c682cc01e119f83530446f1df9a9","SP","cafelandia","6","56940","8134.2857"
"cd2169d9f31ff6fbb9ca3373b0c9e354","RJ","nova friburgo","1","56900","56900.0000"
"73b8eb4a9a729d4019b24ed1be748cbf","SP","campinas","7","56890","8127.1429"
"4170f6a9367e6b5d6401d03ce6d54569","DF","brasilia df","4","56878","11375.6000"
"89ad3263c0931c47f976d7c5778e60f6","SP","sao paulo","6","56820","9470.0000"
"f52c2422904463fdd7741f99045fecb6","SP","santo andre/sao paulo","12","56779","4367.6154"
"b7ed9fb14c8eadb37adb9c45d67ab0fb","SP","jacarei","7","56600","5145.4545"
"2f74af7a0ee5636f12c2336f9fffed47","SP","sao paulo","13","56070","4313.0769"
"b12cfd255810394b60caef18ae163547","PR","cascavel","2","56000","28000.0000"
"5f5a58930c3c35f3b5af264f34fb8c85","SP","ribeirao preto","3","56000","18666.6667"
"c33a5c3c983090c8b78a28e65052a20d","SC","criciuma","8","55920","6990.0000"
"820c7c9eaf76d2b226b6c242bcf3f34d","SP","sao paulo","1","55900","55900.0000"
"35b96509602ec4b7da831b5cd73ff2c2","RS","sao leopoldo","2","55890","27945.0000"
"6eeed17989b0ae47c9f11ece6f38ea90","SP","sao paulo","3","55700","18566.6667"
"8a207b6080964f3c1fc9d35bd6096ba4","SP","jaci","2","55370","18456.6667"
"385799a1cddbd26dfeb9157356a42282","SP","sao paulo","4","55194","9199.0000"
"74871d19219c7d518d0090283e03c137","SP","sao paulo","6","55004","7857.7143"
"eb9cd5b35d95206585e2185318cb5c61","SP","sao paulo","2","55000","18333.3333"
"bb2afe2061d53c6968aa0cffa233a8ec","SP","sao paulo","5","54940","9156.6667"
"e433f5fd4050e3352b5d83522b7fe24b","PR","arapongas","1","54806","54806.0000"
"0d33a55da925bbf1ff02af5f6059fc7f","SP","sao paulo","22","54730","2280.4167"
"6c99c983ce3b6ba0ab813e6790e81691","MG","uberlandia","9","54675","6075.0000"
"9c1c0c36cd23c20897e473901a8fb149","SP","praia grande","6","54497","7785.2857"
"af7cdac9d9897cddead9c6b08976c642","SP","laranjal paulista","6","54354","9059.0000"
"4cc4fd4fdd406a85bbdc1f824b731bd7","PR","toledo","1","53998","26999.0000"
"228e4c1a0be164f613d41c24345f9d2c","PR","bandeirantes","5","53970","10794.0000"
"d94ba08b99bedd6a5f6c875ecc4a6fac","PR","apucarana","8","53910","5990.0000"
"6c17baf138731a4aaacc3210adf2037b","SP","franca","4","53880","10776.0000"
"08d1c9478fb0d7d7fcac9c0da4e82fc7","MG","belo horizonte","1","53800","53800.0000"
"ff314fa6033cc68ec451c47aee2d6ba4","SP","sao paulo","2","53790","26895.0000"
"1fe61aa5494bd3ae92a2c13e067c810f","SC","santa cecilia","1","53776","26888.0000"
"638cba8be1fb599bbb76fd6948351eb3","SP","sao jose dos campos","16","53540","2433.6364"
"cb9fb4ca75d7ba8437480e8dde64fe98","SP","sao paulo","10","53214","5321.4000"
"1f7fd2a6fcd5a6fa5d8a4dabc72aaae0","RS","venancio aires","3","53180","17726.6667"
"4342d4b2ba6b161468c63a7e7cfce593","RJ","rio de janeiro","2","52890","26445.0000"
"2e7ea2aafec5835e781b21d6d1faf1f1","SP","sao paulo","7","52840","7548.5714"
"6879c4d287a8dd06b11f54ea8f78e4da","SP","osasco","6","52767","8794.5000"
"979e9f8b5b39dd243a2550c8b05aecf0","SP","sao paulo","3","52500","13125.0000"
"3968920b9aa752ab98f7d5888c9252f2","SP","bauru","8","52330","5233.0000"
"02b72cdeb9cfcc429f1af6f4e3f3b737","SP","ibitinga","4","52265","13066.2500"
"6e13dd869aa7185f601c941423abcc8f","SP","sao paulo","5","52200","8700.0000"
"c026ef0d72e9132d9fa112308090c8dc","RJ","rio de janeiro","1","52000","52000.0000"
"fc59392d66ef99377e50356ee4f3b4e1","BA","salvador","5","51999","10399.8000"
"f9ec7093df3a7b346b7bcf7864069ca3","SP","sao paulo","9","51920","5768.8889"
"d197aa8fbc64087f61984deef05f6227","SP","sao jose dos campos","6","51909","7415.5714"
"ff4e2d38692ce827b1a4f4b8196e680d","SP","sao paulo","11","51890","4717.2727"
"a7dc4098e4da6e41b426269d12ae7e91","SP","sao paulo","2","51800","17266.6667"
"3296662b1331dea51e744505065ae889","SP","catanduva","1","51780","51780.0000"
"7e79d65b5c6f1f544b7daea036acf720","SP","sao caetano do sul","4","51780","12945.0000"
"9e6967d3cf386d284251784b18ccb485","SP","sao caetano do sul","9","51767","4706.0909"
"64cc804291f90c81f02bfc2bb58ff55a","PR","curitiba","2","51760","25880.0000"
"1d503743d2526f03f0c2c89540ee008c","SP","sao paulo","12","51604","3035.5294"
"b87a7ea0c30fad2dd6781b74a0064859","SP","sao paulo","9","51540","5726.6667"
"a06c8ff043abea0528ee44171e2140a2","MG","divinopolis","8","51450","6431.2500"
"c157bdeedcbc9a8e3c8bf0d87ff24428","SP","mairinque","7","51427","5142.7000"
"312ba1d77e9c332ef21f9598b7f64cd7","SP","guarulhos","7","51300","7328.5714"
"4a82168aaef173cbb6e46ae88728f919","PR","irati","4","51200","12800.0000"
"2b2fed75b8e5ea3a052fc4c0825da485","MG","juiz de fora","3","51090","12772.5000"
"c3aad7dc65449ae90a5e9c3c6c1e78e0","SP","auriflama/sp","6","51000","8500.0000"
"c53bcd3be457a342a97e39e5a9f0be22","SE","neopolis","5","50950","10190.0000"
"4be6b962d83299498bae2190f95d6566","SP","sao carlos","11","50880","4240.0000"
"e6a69c4a27dfdd98ffe5aa757ad744bc","SP","sao paulo","21","50851","2210.9130"
"33cbda8716511e27e556dff9d8418bf2","SC","blumenau","5","50740","8456.6667"
"5e49e3a44bdeb5aab2684258bbd4f525","SC","balenario camboriu","3","50700","16900.0000"
"3ea00e1dea2b0659dbaf654735929220","PR","curitiba","7","50500","7214.2857"
"2493dc3f20131696a0ecdb9948051a8d","DF","brasilia","4","50438","12609.5000"
"20a7efa9721046319bdde5d60b6b5365","SP","laguna","3","50120","8353.3333"
"39a5005f2605cbdb4f9ac14485cabfd1","SP","barretos","3","50107","6263.3750"
"97e995629983723d11830a829bc2b246","SP","lorena","5","49950","9990.0000"
"13c2ed7698b3ca92dad49e849219da59","PR","ponta grossa","8","49861","5540.1111"
"ccbd753e6863fe7314dc6c0ca5a074e7","SC","blumenau","1","49500","49500.0000"
"e59e489e2ea74bd409b798b5daf49de3","PR","maringa","3","49500","9900.0000"
"265fdc289dffa9f1ad801c74f7d0de47","SP","jaci","1","49500","49500.0000"
"c458e2045a8aa8964f8879af03fdcce6","SP","sao caetano do sul","4","49491","5499.0000"
"fcba71d4d5db057f43249145e4eb1e27","SP","limeira","3","49455","16485.0000"
"0951a6e282947e09cd47969f4ed0b47f","SP","taboao da serra","7","49230","7032.8571"
"c84592044b180dec206770c38603814b","SP","sao paulo","14","49194","3513.8571"
"e601b04acf48b4576e73ddca9481f0dc","SP","sao paulo","15","49194","3074.6250"
"340636a908b13bbe0f4fb63fbe1d0c03","SP","sao jose dos campos","3","49050","16350.0000"
"b9c0ffa92f3ff9a5a3d45ef7213c0842","SP","sao paulo","3","49000","16333.3333"
"48fb026ed7455a42f5d3e9390ed5088e","RJ","barra mansa","9","48973","5441.4444"
"7816cd9c5b1238e320545f5bf7eb80e8","SP","araraquara","1","48900","48900.0000"
"f88adb15807168d3c43d71021090ce4a","SP","porto ferreira","3","48880","16293.3333"
"09bad886111255c5b5030314fc7f1a4a","SP","sao paulo","5","48750","9750.0000"
"83a75eea11694e36e56dd0cb2240229a","SP","amparo","3","48700","16233.3333"
"c7a0a13cbcf29d5ce51c8f80afdc0b89","SC","laurentino","8","48308","5367.5556"
"c1f12f926d0ba950578b4fa41115cbb6","SP","sao paulo","2","47960","11990.0000"
"0c7f30ae9b147eca07affbef92832a6a","PR","ponta grossa","5","47950","9590.0000"
"32fdd5d44ecb43dfd6a24b9369eca144","MG","carmo do cajuru","8","47920","5990.0000"
"25be943a321c8938947bdaabca979a90","SP","sao bernardo do campo","3","47900","15966.6667"
"bac692d6c0ed08467878018e6cc9c26c","SC","blumenau","1","47700","15900.0000"
"f1198c871e0171278b63f40d112caeec","SP","sao paulo","2","47580","23790.0000"
"29e6e05b65f93bc224c644319dc52ecf","MG","juiz de fora","4","47560","11890.0000"
"7402d13c03a7e91366337cd1de471144","PR","cambe","3","47389","15796.3333"
"e1b12447a7563944843191754aeb5562","SP","guarulhos","9","47246","4724.6000"
"e3dd723429d1b23614b7fa85e2c7a853","SP","sao bernardo do campo","7","47105","5888.1250"
"270d3ef21830ad0ecf3a6c53d08a533a","SP","carapicuiba","5","47100","2770.5882"
"2953ce3a88f5e3c3b696d77fc9e4c8eb","SP","sao paulo","14","47000","3133.3333"
"b0b346d3a89f5eb4c2968af3f083cd43","SP","campinas","9","46900","5211.1111"
"8fec2e460530482132c436cfb5439925","SP","laranjal paulista","3","46846","9369.2000"
"038b75b729c8a9a04b0d07cba7eabe86","SP","sao jose dos campos","2","46700","23350.0000"
"c42fd8e4d47dfb18ce5222f2dd7752f9","SP","osasco","7","46699","4245.3636"
"9fc70243fb26800cba56e8f014797004","MG","belo horizonte","6","46660","6665.7143"
"feb793c88d836c3a75efa4b5a3465d70","SP","sao paulo","1","46600","46600.0000"
"ee2fbacc2fc3794e656cc4d933d59ce7","SP","sao paulo","2","46497","15499.0000"
"651fe66032c9520ee5587f694908040d","RS","alvorada","7","46400","6628.5714"
"0a82f5fb06a4fe4ac2cf7cb412ec71b8","SP","sao paulo","2","46200","23100.0000"
"cb0b3bcf14e0a709df412a99424a59d7","SP","sao paulo","2","46000","23000.0000"
"aec99834ab5d38ead22766ada8497e87","PR","colombo","1","45900","45900.0000"
"8b2d4ab22f42c5cfc338b846decfda60","PR","fazenda rio grande","6","45800","5088.8889"
"dd88d13bea9e4c2bf47daf224f8141e5","RS","lajeado","1","45800","45800.0000"
"e546117ed9cafbc40239c0c78635c584","SP","sao paulo","2","45600","22800.0000"
"117cfc326c6d50da67ca858ff5c0c852","RJ","sao joao de meriti","5","45460","9092.0000"
"35857757f553273b1056c1cabdace7fb","SP","ribeirao preto","6","45460","7576.6667"
"b248792ac0b60ec3f93d80af1b4fae47","SP","sao caetano do sul","7","45450","5050.0000"
"55029529919c0123526150bd26ca8f20","MG","contagem","7","45395","6485.0000"
"fc4751cfe3b279c419615b9b00c1abb4","PR","londrina","1","45370","45370.0000"
"7994b065a7ffb14e71c6312cf87b9de2","ES","cariacica / es","5","45300","6471.4286"
"e5899683388855d3dabe8913bbe365de","SP","sao carlos","3","45288","15096.0000"
"b7cc6c5e001441ae8cdd5c69a480cbe4","SC","curitibanos","5","45280","9056.0000"
"777a0c55737f34ffeb78010f7542ab41","SP","sao paulo","6","45250","7541.6667"
"eb5b6204dde3a6e03b5f1bb8479f055b","SP","embu guacu","19","45220","2153.3333"
"08f5819815f3d06545011850bd70f0a8","SP","santos","3","45200","15066.6667"
"4de6e4ba574aa9dfdc824bc44dc47fdd","PR","colombo","14","45110","3222.1429"
